OTU.ID	sa1	sa2	sa3	sa4	sa5	sa6	sa7	sa8	sa9	sa10	sa11	sa12	sa13	sa14	sa15	sa16	sa17	sa18	sa19	sa20	sa21	sa22	sa23	sa24	sa25	sa26	sa27	sa28	sa29	sa30	sa31	sa32	sa33	sa34	Taxonomy
OTU4735	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	1	12	2	2	0	0	0	2	0	0	0	0	0	0	2	0	US|0.9963|CP000875_S000965246;d:Bacteria,p:Firmicutes,c:Bacilli
OTU4736	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	US|0.8751|Z49863_S000000835;d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
OTU4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|KC867694_S003811167;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU4738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	US|0.9758|EF457480_S000834905;d:Bacteria,p:"Chloroflexi"
OTU4739	2	3	7	3	3	0	1	0	0	0	0	0	4	11	0	0	0	0	1	1	0	0	1	3	1	0	1	0	3	0	23	4	0	3	US|0.9992|EF457480_S000834905;d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Halobacteriales
OTU4740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8800|AB597950_S002440613;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales
OTU4741	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	US|0.9930|EF457487_S000834912;d:Bacteria,p:"Chloroflexi",c:Chloroflexia
OTU4742	4	3	8	8	5	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	3	3	6	1	0	0	0	0	0	0	2	5	0	1	US|0.9959|None;d:Archaea,p:"Euryarchaeota",c:Thermococci,o:Thermococcales
OTU4743	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	1	US|0.9897|EU135009_S000933603;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales
OTU4744	2	1	0	0	3	4	1	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	SS|0.8900|EF457487_S000834912;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU4745	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9900|L35517_S000414642;d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae
OTU4746	0	0	0	0	0	0	0	0	8	7	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	SS|0.9500|JF423906_S002447326;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Gaiellales,f:Gaiellaceae,g:Gaiella,s:Gaiella_occulta
OTU4747	0	0	0	1	0	0	0	1	2	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	2	3	0	0	0	0	3	0	US|0.9154|EU135021_S000933615;d:Bacteria,p:"Armatimonadetes",g:Armatimonadetes_gp4
OTU4748	3	3	8	7	3	1	2	3	4	1	2	1	4	2	6	11	6	6	2	1	0	1	1	0	2	3	7	7	1	1	11	1	2	2	SS|1.0000|AY493923_S000262281;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU4749	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.8728|EF457470_S000834895;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8900|AY217494_S000402860;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp10
OTU4751	1	4	0	1	6	1	3	1	0	2	8	8	2	1	0	2	1	0	6	5	2	1	3	3	4	23	8	6	5	11	3	2	3	2	SS|1.0000|AY743262_S000595384;d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus
OTU4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9882|FJ194951_S001188489;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU4753	2	12	2	1	3	4	3	4	1	2	3	3	0	0	1	0	1	9	1	7	5	1	3	4	5	3	2	4	3	6	0	0	2	2	SS|1.0000|U68610_S000363718;d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis
OTU4754	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	SS|0.9000|AJ292687_S000017618;d:Bacteria,p:candidate_division_WPS-1
OTU4755	2	5	3	6	0	0	5	5	0	0	2	6	2	4	2	3	4	2	2	5	1	8	10	2	13	7	0	1	12	4	7	8	5	3	US|0.9959|U25627_S000437365;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU4756	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	1	2	0	US|1.0000|EU135022_S000933616;d:Bacteria
OTU4757	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	US|1.0000|EF516423_S000840865;d:Bacteria
OTU4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9973|EU426570_S001044616;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia
OTU4759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|EF457371_S000834796;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU4760	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9378|GU207876_S002224491;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU4761	0	5	2	0	1	2	0	2	1	5	0	0	0	1	14	8	3	28	0	3	1	0	0	1	0	1	0	0	0	1	0	0	0	3	US|0.9959|AJ292687_S000017618;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales
OTU4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9378|AJ252626_S000040852;d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria
OTU4763	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	US|0.9927|JQ966281_S004044213;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia
OTU4764	1	0	0	0	0	0	0	0	0	0	0	0	0	1	11	4	36	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9500|KC967412_S003805462;d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1,g:Clostridium_sensu_stricto,s:Clostridium_huakuii
OTU4765	3	5	3	1	2	5	10	6	4	5	31	16	4	1	0	1	0	2	4	12	11	6	1	0	2	2	9	4	11	5	1	1	7	3	US|0.9959|AB669272_S003609811;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4766	11	4	15	16	4	3	0	0	0	0	0	0	11	7	0	0	0	0	0	0	4	3	2	1	0	1	0	0	1	0	21	12	0	3	US|0.9997|U25627_S000437365;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4767	0	0	0	0	0	1	1	0	5	0	1	1	0	0	2	4	0	5	0	5	4	1	3	1	0	0	0	1	1	1	0	0	0	0	SS|0.9900|AB552842_S002235982;d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
OTU4768	0	1	0	0	0	1	0	2	15	2	5	3	0	0	2	4	4	27	3	7	3	1	0	1	1	10	1	8	1	6	0	0	2	0	SS|0.8300|AJ833647_S000417333;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Byssovorax,s:Byssovorax_cruenta
OTU4769	0	0	0	0	0	0	0	0	0	3	0	1	0	0	17	4	9	3	1	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	SS|0.9900|CP001359_S004068953;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU4770	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9925|KJ179841_S004086721;d:Bacteria,p:Firmicutes,c:Bacilli
OTU4771	0	0	3	0	0	0	5	1	9	4	7	5	0	0	0	0	3	0	0	3	2	2	0	0	6	10	2	9	6	16	0	0	8	2	SS|1.0000|AB362776_S000964290;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU4772	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	US|1.0000|AB072735_S000251887;d:Bacteria
OTU4773	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	US|0.9882|AY353956_S000408089;d:Bacteria,p:"Tenericutes",c:Mollicutes,o:Mycoplasmatales
OTU4774	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	SS|0.9700|KC867694_S003811167;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU4775	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	US|0.9930|EF457487_S000834912;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU4776	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	SS|0.9600|EF457486_S000834911;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3
OTU4777	1	6	3	0	5	1	8	5	0	1	3	5	3	2	0	0	0	1	6	4	5	13	15	2	5	5	2	0	5	5	1	4	2	28	US|0.9959|AF013567_S000336316;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfovibrionales
OTU4778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9930|X98527_S000005872;d:Bacteria,p:"Chloroflexi",c:Thermomicrobia
OTU4779	6	4	1	2	9	1	4	4	1	3	5	8	2	6	0	2	3	8	3	2	7	5	13	5	1	7	3	0	3	4	10	3	8	14	US|0.9992|AJ420142_S000145622;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4780	4	7	2	1	18	14	6	5	1	0	0	1	6	7	4	7	3	11	0	0	3	0	1	2	0	2	0	0	0	1	8	2	2	6	US|0.9959|AY388649_S000419259;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4781	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	US|0.9965|AJ292685_S000019750;d:Bacteria,p:candidate_division_WPS-1
OTU4782	13	10	4	4	3	8	2	6	3	0	3	14	9	6	0	1	4	5	3	4	0	8	8	12	24	65	33	56	26	28	19	18	30	8	SS|1.0000|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca
OTU4783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	US|0.8751|AB669272_S003609811;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfuromonadales
OTU4784	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	GSL|100.0|GU983697_S002166929;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus
OTU4785	3	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	US|0.9973|EF457412_S000834837;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17
OTU4786	1	0	2	0	0	0	0	0	0	0	1	0	2	2	0	0	2	1	0	2	0	1	0	0	1	0	0	0	0	0	8	1	0	2	SS|0.8100|EF457487_S000834912;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU4787	0	1	0	0	0	0	0	0	2	1	1	3	0	0	0	1	2	0	1	1	0	1	0	0	0	0	2	1	0	3	1	0	0	0	SS|0.8500|KF767690_S003925166;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU4788	10	7	13	12	7	14	0	0	0	0	0	0	5	1	0	0	0	0	2	0	3	4	5	4	0	0	0	0	0	0	2	11	1	4	US|0.9971|KF494339_S004077890;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4789	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	3	2	0	0	0	1	1	0	0	1	0	1	0	0	0	1	SS|0.9600|AB062751_S000022588;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:"Haliangiaceae",g:Haliangium
OTU4790	24	10	16	10	9	6	13	14	8	19	10	23	14	19	22	14	39	18	14	3	3	46	4	6	30	27	18	14	33	39	28	22	33	12	SS|0.9700|L40614_S000435941;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Geodermatophilaceae,g:Blastococcus,s:Blastococcus_aggregatus
OTU4791	1	5	5	2	2	3	24	15	2	0	2	3	0	1	1	0	0	0	10	4	9	3	0	0	0	0	0	0	2	3	4	1	0	1	SS|1.0000|AF013515_S000336264;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU4792	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	2	1	1	0	0	2	0	0	1	SS|0.9400|CP000482_S000768657;d:Bacteria,p:"Proteobacteria"
OTU4793	1	8	1	7	2	5	0	0	4	1	0	1	0	0	0	0	0	3	1	1	8	3	1	5	0	3	0	2	1	3	0	5	2	0	SS|1.0000|EF457481_S000834906;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4
OTU4794	0	1	0	0	1	0	0	0	22	9	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	7	15	1	1	0	0	2	0	US|0.9992|X82558_S000005124;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4795	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	GS|100.0|AJ550856_S000117304;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Enhydrobacter,s:Enhydrobacter_aerosaccus;
OTU4796	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	SS|0.9700|EU907880_S001151267;d:Bacteria,p:"Armatimonadetes"
OTU4797	0	0	0	0	0	0	0	1	0	1	0	7	0	0	0	0	0	1	2	0	2	1	0	0	0	1	3	0	3	0	0	0	2	3	US|0.9952|None;d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales"
OTU4798	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	US|1.0000|KF022042_S003806515;d:Bacteria,p:"Armatimonadetes"
OTU4799	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	SS|0.9800|X62911_S000013732;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU4800	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	US|0.9927|KJ569530_S004091208;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU4801	14	18	1	6	4	2	5	6	1	1	2	2	4	2	0	0	0	3	5	1	5	8	66	53	17	16	7	10	8	8	7	9	3	30	SS|0.9700|JQ309130_S003619637;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Blastocatella,s:Blastocatella_fastidiosa
OTU4802	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	SS|0.9900|X70769_S000529355;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria
OTU4803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	US|0.9930|AB067647_S000384427;d:Bacteria,p:Firmicutes,c:Bacilli
OTU4804	1	0	2	1	2	0	1	0	0	0	3	0	2	0	3	0	0	0	1	2	1	0	0	0	1	1	1	1	0	2	1	1	0	0	SS|1.0000|AB072735_S000251887;d:Bacteria
OTU4805	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	2	0	US|0.9378|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes
OTU4806	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	3	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9993|EF422408_S000824847;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4807	5	19	2	2	14	14	13	10	17	4	14	5	1	1	13	2	1	8	3	14	10	7	2	1	7	15	2	4	1	6	1	4	9	5	SS|0.8800|KJ634465_S004217796;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU4808	3	10	26	12	16	24	8	18	3	3	4	5	10	14	38	28	12	41	4	5	18	4	6	4	6	2	0	0	3	4	17	5	1	13	US|0.9992|AB478418_S001548570;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4809	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	SS|0.9300|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca
OTU4810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9897|AB576167_S002236189;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales
OTU4811	1	9	8	7	6	9	31	16	4	6	1	2	4	3	11	7	19	42	7	6	7	4	2	2	2	5	2	2	1	2	5	2	0	9	US|0.9997|KF459924_S004053537;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4812	1	0	0	1	0	0	3	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	1	0	US|0.9925|KF193530_S004048655;d:Bacteria,p:Firmicutes,c:Bacilli
OTU4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	US|0.8728|KF494339_S004077890;d:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU4814	0	0	0	0	0	1	0	0	4	8	0	1	0	1	4	0	1	2	3	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	GSL|97.6|AB037007_S000383157;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae,g:Cryptosporangium,s:Cryptosporangium_mongoliense
OTU4815	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	SS|0.9500|KJ776405_S004226540;d:Bacteria,p:"Proteobacteria"
OTU4816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|AB109438_S000125078;d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae
OTU4817	0	0	0	0	0	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	1	2	0	0	3	2	0	4	1	4	0	0	0	0	SS|0.9700|AY743264_S000595386;d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus
OTU4818	1	0	1	0	0	0	0	1	2	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	SS|0.8400|EU860984_S001155332;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae
OTU4819	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	US|0.9749|EF100908_S000769192;d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
OTU4820	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	SS|0.8100|JN605361_S002957867;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU4821	0	0	0	0	0	0	3	0	1	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	2	1	SS|1.0000|FN400860_S001588688;d:Bacteria,p:"Bacteroidetes"
OTU4822	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	US|0.9891|U49748_S000381082;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria
OTU4823	0	2	0	1	1	1	4	1	1	0	1	0	3	2	4	3	4	9	0	0	0	1	0	2	4	2	2	3	0	0	4	1	1	11	US|0.9997|JN415769_S002918170;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4824	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	SS|0.9800|EF457331_S000834756;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU4825	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.8949|AB088364_S000110722;d:Bacteria,p:Firmicutes
OTU4826	12	5	3	2	2	6	1	2	0	0	0	21	9	11	0	0	7	1	3	0	2	16	6	1	6	2	2	1	10	6	7	5	1	2	SS|0.9200|D85828_S000414109;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU4827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8800|JQ638910_S003283517;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales"
OTU4828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|AY140238_S000397413;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU4829	0	15	1	0	3	0	4	5	1	0	2	0	0	0	0	0	0	0	0	2	9	6	30	53	8	1	1	0	1	2	0	3	2	10	SS|1.0000|AF013554_S000336303;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
OTU4830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9925|EF457415_S000834840;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp10
OTU4831	2	5	7	10	13	9	30	26	125	28	59	22	1	2	10	15	4	23	17	53	138	4	3	13	30	48	48	50	13	22	3	1	40	22	SS|0.9100|AB267478_S000721192;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Segetibacter,s:Segetibacter_koreensis
OTU4832	1	1	2	2	2	0	2	1	17	13	5	18	2	0	0	0	0	0	7	5	0	1	3	0	12	11	19	40	9	9	2	0	13	2	SS|0.9600|EF457468_S000834893;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3
OTU4833	8	7	6	3	6	7	4	7	2	2	0	4	2	1	3	0	0	3	3	4	4	11	7	1	9	10	2	3	8	15	6	8	3	8	US|0.9959|EF457487_S000834912;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Sulfolobales
OTU4834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	SS|0.9700|AJ231190_S000005131;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU4835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|CP001848_S002289094;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Pirellula,s:Pirellula_staleyi
OTU4836	6	11	0	2	2	1	6	3	1	1	1	1	1	1	0	0	0	0	2	8	42	2	20	46	3	2	0	0	1	1	1	6	1	7	US|0.9971|AM980986_S001350275;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4837	19	17	6	6	18	16	8	8	1	0	2	3	6	12	8	10	5	7	3	6	4	3	7	9	12	9	3	4	4	5	23	8	4	5	SS|1.0000|AJ292687_S000017618;d:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis
OTU4838	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	SS|0.9900|AJ310654_S000012082;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
