#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU4327	US|0.9941|EU861851_S001148156;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Armatimonadetes",g:Armatimonadetes_gp4;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4328	US|0.9943|FJ177421_S001188350;d:Bacteria,p:"Bacteroidetes",c:Cytophagia	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales	d:Bacteria,p:"Bacteroidetes"	d:Bacteria,p:"Bacteroidetes",c:Cytophagia
OTU4329	SS|0.9900|EU545827_S001096520;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Phaselicystidaceae,g:Phaselicystis,s:Phaselicystis_flava	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Phaselicystidaceae,g:Phaselicystis,s:Phaselicystis_flava;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Phaselicystidaceae,g:Phaselicystis,s:Phaselicystis_flava	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4330	US|0.9959|U25627_S000437365;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophobacteraceae,g:Thermodesulforhabdus,s:Thermodesulforhabdus_norvegica;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4331	US|0.9898|JF423906_S002447326;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Gaiellales,f:Gaiellaceae,g:Gaiella,s:Gaiella_occulta;	d:Bacteria,p:"Actinobacteria"	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4332	US|0.9971|AB184266_S000651990;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces,s:Streptomyces_cinnabarinus;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4333	SS|0.8900|GU168019_S001746549;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas,s:Roseomonas_pecuniae;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
OTU4334	GS|97.0|DQ672568_S000712708;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella,s:Skermanella_aerolata;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella,s:Skermanella_aerolata;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella,s:Skermanella_aerolata	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU4335	US|0.8949|AJ292685_S000019750;d:Bacteria,p:candidate_division_WPS-1	d:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis;	d:Bacteria	d:Bacteria,p:candidate_division_WPS-1
OTU4336	US|0.9992|X82558_S000005124;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales	d:Bacteria,p:Nitrospirae,c:"Nitrospira",o:"Nitrospirales",f:"Nitrospiraceae",g:Nitrospira;	d:Bacteria	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU4337	US|0.9727|AB669272_S003609811;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Thermomarinilinea,s:Thermomarinilinea_lacunifontana;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli
OTU4338	US|0.9993|AB669272_S003609811;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Thermomarinilinea,s:Thermomarinilinea_lacunifontana;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4339	SS|0.8600|FN391026_S001418752;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera,s:Singulisphaera_rosea;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria
OTU4340	US|0.9997|EF457487_S000834912;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4341	SS|0.9500|X56305_S000006614;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata,s:Gemmata_obscuriglobus;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria
OTU4342	GS|97.3|AY324110_S000473616;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Azospirillum,s:Azospirillum_brasilense;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Azospirillum,s:Azospirillum_brasilense;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Azospirillum,s:Azospirillum_brasilense	d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Halobacteriales
OTU4343	SS|0.8800|KF150484_S003807730;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Chitinophaga,s:Chitinophaga_qingshengii;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Archaea,p:"Euryarchaeota",c:Methanobacteria,o:Methanobacteriales
OTU4344	SS|1.0000|DQ022076_S000537030;d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera,s:Truepera_radiovictrix	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera,s:Truepera_radiovictrix;	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera,s:Truepera_radiovictrix	d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Natrialbales
OTU4345	SS|0.9600|KF459924_S004053537;d:Bacteria,p:"Actinobacteria"	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Solirubrobacter,s:Solirubrobacter_phytolaccae;	d:Bacteria,p:"Actinobacteria"	d:Bacteria
OTU4346	US|0.9927|KF193530_S004048655;d:Bacteria,p:"Chloroflexi",c:Thermomicrobia	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia,o:Thermomicrobiales,f:Thermomicrobiaceae,g:Thermorudis,s:Thermorudis_peleae;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia
OTU4347	SS|1.0000|AF013554_S000336303;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4	d:Archaea,p:"Euryarchaeota",c:Archaeoglobi,o:Archaeoglobales
OTU4348	SS|1.0000|CP001359_S004068953;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Cystobacteraceae,g:Anaeromyxobacter,s:Anaeromyxobacter_dehalogenans;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4349	SS|0.8500|AJ310654_S000012082;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Sporocytophaga,s:Sporocytophaga_myxococcoides;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales	d:Bacteria,p:"Bacteroidetes"
OTU4350	US|0.9959|AJ292685_S000019750;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis;	d:Bacteria,p:candidate_division_WPS-1	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU4351	SS|0.9900|AB360343_S001014081;d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Acidimicrobiales,f:Acidimicrobiaceae,g:Ilumatobacter,s:Ilumatobacter_fluminis;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU4352	SS|1.0000|GU295962_S001873908;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Flavitalea,s:Flavitalea_gansuensis;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU4353	US|0.9959|DQ411930_S000775815;d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Natrialbales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Ensifer	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Natrialbales
OTU4354	US|0.9925|Y14578_S000000782;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2,g:Ammoniphilus,s:Ammoniphilus_oxalaticus;	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU4355	US|0.9749|AB669272_S003609811;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales	d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Thermomarinilinea,s:Thermomarinilinea_lacunifontana;	d:Bacteria	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales
OTU4356	US|0.9992|D85828_S000414109;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Craurococcus,s:Craurococcus_roseus;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU4357	US|0.9959|EF457487_S000834912;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU4358	US|0.9991|Z26930_S000014222;d:Bacteria,p:"Armatimonadetes"	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_1,g:Aeribacillus,s:Aeribacillus_pallidus;	d:Bacteria	d:Bacteria,p:"Armatimonadetes"
OTU4359	SS|0.9100|EU682684_S001044888;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Adhaeribacter,s:Adhaeribacter_terreus;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae	d:Bacteria
OTU4360	US|0.9997|AB597950_S002440613;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales,f:Conexibacteraceae,g:Conexibacter,s:Conexibacter_arvalis;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4361	US|0.9997|EF422408_S000824847;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Nitriliruptorales,f:Nitriliruptoraceae,g:Nitriliruptor,s:Nitriliruptor_alkaliphilus;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4362	SS|1.0000|EU877262_S001155759;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales
OTU4363	GS|97.3|AJ233944_S000539321;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Kofleriaceae,g:Kofleria,s:Kofleria_flava;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Kofleriaceae,g:Kofleria,s:Kofleria_flava;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Kofleriaceae,g:Kofleria,s:Kofleria_flava	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4364	SS|0.9500|JN171665_S002916766;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Belnapia,s:Belnapia_soli;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae	d:Archaea,p:"Euryarchaeota",c:Archaeoglobi,o:Archaeoglobales
OTU4365	SS|0.8800|AJ252626_S000040852;d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis;	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria	d:Bacteria
OTU4366	SS|0.8500|HQ540311_S002409687;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:Sandaracinus,s:Sandaracinus_amylolyticus;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria
OTU4367	US|0.9997|AJ458462_S000130885;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales	d:Bacteria,p:"Actinobacteria",c:Thermoleophilia,o:Thermoleophilales,f:Thermoleophilaceae,g:Thermoleophilum,s:Thermoleophilum_album;	d:Bacteria	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU4368	US|0.9959|Y18791_S000003918;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_IX,g:GpIX,s:Halospirulina_tapeticola;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4369	SS|0.8300|GU168019_S001746549;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas	d:Archaea,p:"Euryarchaeota",c:Archaeoglobi,o:Archaeoglobales
OTU4370	US|0.9959|DQ208689_S000614201;d:Archaea,p:"Euryarchaeota",c:Archaeoglobi,o:Archaeoglobales	d:Bacteria,p:Firmicutes,c:Clostridia,o:Thermoanaerobacterales,f:Thermoanaerobacteraceae,g:Desulfovirgula,s:Desulfovirgula_thermocuniculi;	d:Bacteria	d:Archaea,p:"Euryarchaeota",c:Archaeoglobi,o:Archaeoglobales
OTU4371	US|0.9992|U68610_S000363718;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis;	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4372	SS|0.9200|X56305_S000006614;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata,s:Gemmata_obscuriglobus;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria
OTU4373	SS|0.9700|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria
OTU4374	US|0.9963|AY225641_S000403101;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22
OTU4375	US|0.9898|L36197_S000414661;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Heliobacteriaceae,g:Heliophilum;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4376	GS|98.0|KJ634465_S004217796;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Parasegetibacter,s:Parasegetibacter_terrae;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Parasegetibacter,s:Parasegetibacter_terrae;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Parasegetibacter,s:Parasegetibacter_terrae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU4377	US|1.0000|None;d:Bacteria,p:Microgenomates	No hit	d:Bacteria	d:Bacteria,p:Microgenomates
OTU4378	SS|1.0000|AY234519_S000403452;d:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis;	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3
OTU4379	US|0.9400|JF810424_S002953154;d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae_1,g:Desulfosporosinus	d:Bacteria	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
OTU4380	US|0.9997|EU135017_S000933611;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Armatimonadetes",g:Armatimonadetes_gp4;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4381	SS|1.0000|EU004198_S001350584;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4382	SS|1.0000|JQ672625_S003285327;d:Bacteria,p:"Bacteroidetes"	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:Marinilabiliaceae,g:Carboxylicivirga,s:Carboxylicivirga_mesophila;	d:Bacteria,p:"Bacteroidetes"	d:Bacteria
OTU4383	SS|0.9900|JF748733_S003803556;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Blastopirellula,s:Blastopirellula_cremea;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Halobacteriales
OTU4384	US|0.9925|AF146831_S000543677;d:Bacteria,p:"Chloroflexi",c:Chloroflexia	d:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Oscillochloridaceae,g:Oscillochloris;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Chloroflexia
OTU4385	SS|0.9200|EU004198_S001350584;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4386	US|0.9880|AB308475_S000870713;d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillales_incertae_sedis,g:Calditerricola,s:Calditerricola_yamamurae;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales
OTU4387	US|0.9959|HF558380_S003722571;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Lautropia,s:Lautropia_mirabilis;	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4388	SS|1.0000|Z95728_S000020180;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU4389	SS|1.0000|FN665659_S002033099;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Hydrotalea,s:Hydrotalea_flava;	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales
OTU4390	US|0.8751|AB517669_S002164967;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Acidimicrobiales,f:"Acidimicrobineae"_incertae_sedis,g:Aciditerrimonas,s:Aciditerrimonas_ferrireducens;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU4391	US|0.9882|AB239529_S000616302;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Thermoactinomycetaceae_2,g:Mechercharimyces	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4392	US|0.9971|EU135017_S000933611;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Armatimonadetes",g:Armatimonadetes_gp4;	d:Bacteria,p:"Armatimonadetes"	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU4393	SS|0.9400|AY743279_S000595401;d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus,s:Deinococcus_yavapaiensis	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus,s:Deinococcus_yavapaiensis;	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus,s:Deinococcus_yavapaiensis	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales,f:Deinococcaceae,g:Deinococcus
OTU4394	SS|0.8500|EU004198_S001350584;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata;	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Rhodocytophaga,s:Rhodocytophaga_aerolata	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
OTU4395	US|0.9930|AB250968_S000642543;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli
